state,year,type_code,type,gender,age_group,total
Andhra Pradesh,2002,Means_adopted,By Drowning,Male,45-59,114
Andhra Pradesh,2002,Means_adopted,By Over Alcoholism,Male,45-59,45
Andhra Pradesh,2002,Means_adopted,By Overdose of sleeping pills,Female,60+,2
Andhra Pradesh,2002,Means_adopted,By Fire/Self Immolation,Female,60+,18
Andhra Pradesh,2002,Means_adopted,By Consuming Other Poison,Female,60+,46
Andhra Pradesh,2002,Means_adopted,By Consuming Insecticides,Female,60+,59
Andhra Pradesh,2002,Means_adopted,By Drowning,Female,60+,40
Andhra Pradesh,2002,Means_adopted,By Hanging,Female,60+,31
Andhra Pradesh,2002,Means_adopted,By Over Alcoholism,Female,60+,1
Andhra Pradesh,2002,Means_adopted,By Other means,Female,60+,27
Andhra Pradesh,2002,Means_adopted,By coming under running vehicles/trains,Female,60+,9
Andhra Pradesh,2002,Means_adopted,By Consuming Other Poison,Male,60+,121
Andhra Pradesh,2002,Means_adopted,By Fire-Arms,Male,60+,2
Andhra Pradesh,2002,Means_adopted,By Consuming Insecticides,Male,60+,138
Andhra Pradesh,2002,Means_adopted,By Jumping from (Building),Male,60+,2
Andhra Pradesh,2002,Means_adopted,By Other means,Male,60+,23
Andhra Pradesh,2002,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,16
Andhra Pradesh,2002,Means_adopted,By coming under running vehicles/trains,Male,60+,61
Andhra Pradesh,2002,Means_adopted,By Fire/Self Immolation,Male,60+,20
Andhra Pradesh,2002,Means_adopted,By Over Alcoholism,Male,60+,8
Andhra Pradesh,2002,Means_adopted,By Hanging,Male,60+,93
Andhra Pradesh,2002,Means_adopted,By Drowning,Male,60+,40
Andhra Pradesh,2002,Means_adopted,By Overdose of sleeping pills,Male,60+,5
Andhra Pradesh,2002,Means_adopted,By Self Infliction of injury,Male,60+,2
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Female,0-14,25
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Female,0-14,2
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Female,0-14,25
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Female,0-14,61
Andhra Pradesh,2003,Means_adopted,By Jumping from (Building),Female,0-14,1
Andhra Pradesh,2003,Means_adopted,By Drowning,Female,0-14,18
Andhra Pradesh,2003,Means_adopted,By Self Infliction of injury,Female,0-14,1
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Female,0-14,1
Andhra Pradesh,2003,Means_adopted,By Hanging,Female,0-14,32
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Female,0-14,31
Andhra Pradesh,2003,Means_adopted,By Hanging,Male,0-14,17
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Male,0-14,6
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Male,0-14,52
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Male,0-14,13
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Male,0-14,17
Andhra Pradesh,2003,Means_adopted,By Drowning,Male,0-14,36
Andhra Pradesh,2003,Means_adopted,By Machine,Male,0-14,1
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Male,0-14,3
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Male,0-14,10
Andhra Pradesh,2003,Means_adopted,By Jumping from (Building),Female,15-29,2
Andhra Pradesh,2003,Means_adopted,By Drowning,Female,15-29,89
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Female,15-29,3
Andhra Pradesh,2003,Means_adopted,By Overdose of sleeping pills,Female,15-29,9
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Female,15-29,212
Andhra Pradesh,2003,Means_adopted,By Hanging,Female,15-29,326
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Female,15-29,24
Andhra Pradesh,2003,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,6
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Female,15-29,99
Andhra Pradesh,2003,Means_adopted,By Fire-Arms,Female,15-29,5
Andhra Pradesh,2003,Means_adopted,By Jumping from (Other sites),Female,15-29,1
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Female,15-29,573
Andhra Pradesh,2003,Means_adopted,By Self Infliction of injury,Female,15-29,3
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Female,15-29,333
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Male,15-29,861
Andhra Pradesh,2003,Means_adopted,By Over Alcoholism,Male,15-29,9
Andhra Pradesh,2003,Means_adopted,By Hanging,Male,15-29,483
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Male,15-29,200
Andhra Pradesh,2003,Means_adopted,By Jumping from (Other sites),Male,15-29,16
Andhra Pradesh,2003,Means_adopted,By Self Infliction of injury,Male,15-29,6
Andhra Pradesh,2003,Means_adopted,By Fire-Arms,Male,15-29,2
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Male,15-29,123
Andhra Pradesh,2003,Means_adopted,By Jumping from (Building),Male,15-29,9
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Male,15-29,253
Andhra Pradesh,2003,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,14
Andhra Pradesh,2003,Means_adopted,By Machine,Male,15-29,2
Andhra Pradesh,2003,Means_adopted,By Drowning,Male,15-29,151
Andhra Pradesh,2003,Means_adopted,By Overdose of sleeping pills,Male,15-29,9
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Male,15-29,108
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Male,15-29,24
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Female,30-44,5
Andhra Pradesh,2003,Means_adopted,By Over Alcoholism,Female,30-44,2
Andhra Pradesh,2003,Means_adopted,By Drowning,Female,30-44,61
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Female,30-44,24
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Female,30-44,145
Andhra Pradesh,2003,Means_adopted,By Jumping from (Building),Female,30-44,2
Andhra Pradesh,2003,Means_adopted,By Self Infliction of injury,Female,30-44,1
Andhra Pradesh,2003,Means_adopted,By Hanging,Female,30-44,256
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Female,30-44,56
Andhra Pradesh,2003,Means_adopted,By Overdose of sleeping pills,Female,30-44,9
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Female,30-44,202
Andhra Pradesh,2003,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,30-44,2
Andhra Pradesh,2003,Means_adopted,By Fire-Arms,Female,30-44,2
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Female,30-44,433
Andhra Pradesh,2003,Means_adopted,By Jumping from (Other sites),Female,30-44,4
Andhra Pradesh,2003,Means_adopted,By Jumping from (Other sites),Male,30-44,22
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Male,30-44,16
Andhra Pradesh,2003,Means_adopted,By Jumping from (Building),Male,30-44,11
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Male,30-44,285
Andhra Pradesh,2003,Means_adopted,By Over Alcoholism,Male,30-44,39
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Male,30-44,160
Andhra Pradesh,2003,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,20
Andhra Pradesh,2003,Means_adopted,By Fire-Arms,Male,30-44,3
Andhra Pradesh,2003,Means_adopted,By Drowning,Male,30-44,167
Andhra Pradesh,2003,Means_adopted,By Overdose of sleeping pills,Male,30-44,9
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Male,30-44,152
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Male,30-44,1164
Andhra Pradesh,2003,Means_adopted,By Machine,Male,30-44,2
Andhra Pradesh,2003,Means_adopted,By Self Infliction of injury,Male,30-44,7
Andhra Pradesh,2003,Means_adopted,By Hanging,Male,30-44,601
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Male,30-44,188
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Female,45-59,231
Andhra Pradesh,2003,Means_adopted,By Fire-Arms,Female,45-59,9
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Female,45-59,80
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Female,45-59,90
Andhra Pradesh,2003,Means_adopted,By Overdose of sleeping pills,Female,45-59,5
Andhra Pradesh,2003,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,5
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Female,45-59,23
Andhra Pradesh,2003,Means_adopted,By Jumping from (Other sites),Female,45-59,5
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Female,45-59,1
Andhra Pradesh,2003,Means_adopted,By Drowning,Female,45-59,21
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Female,45-59,48
Andhra Pradesh,2003,Means_adopted,By Hanging,Female,45-59,91
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Male,45-59,14
Andhra Pradesh,2003,Means_adopted,By Hanging,Male,45-59,440
Andhra Pradesh,2003,Means_adopted,By Over Alcoholism,Male,45-59,15
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Male,45-59,93
Andhra Pradesh,2003,Means_adopted,By Overdose of sleeping pills,Male,45-59,20
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Male,45-59,73
Andhra Pradesh,2003,Means_adopted,By Drowning,Male,45-59,87
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Male,45-59,634
Andhra Pradesh,2003,Means_adopted,By Fire-Arms,Male,45-59,2
Andhra Pradesh,2003,Means_adopted,By Jumping from (Building),Male,45-59,5
Andhra Pradesh,2003,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,4
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Male,45-59,249
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Male,45-59,95
Andhra Pradesh,2003,Means_adopted,By Self Infliction of injury,Male,45-59,4
Andhra Pradesh,2003,Means_adopted,By Jumping from (Other sites),Male,45-59,9
Andhra Pradesh,2003,Means_adopted,By Machine,Male,45-59,1
Andhra Pradesh,2003,Means_adopted,By Consuming Insecticides,Female,60+,64
Andhra Pradesh,2003,Means_adopted,By Drowning,Female,60+,18
Andhra Pradesh,2003,Means_adopted,By Overdose of sleeping pills,Female,60+,5
Andhra Pradesh,2003,Means_adopted,By Hanging,Female,60+,30
Andhra Pradesh,2003,Means_adopted,By Other means (please specify),Female,60+,19
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Female,60+,12
Andhra Pradesh,2003,Means_adopted,By Over Alcoholism,Female,60+,2
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Female,60+,37
Andhra Pradesh,2003,Means_adopted,By coming under running vehicles/trains,Female,60+,11
Andhra Pradesh,2003,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,60+,3
Andhra Pradesh,2003,Means_adopted,By touching electric wires,Male,60+,5
Andhra Pradesh,2003,Means_adopted,By Jumping from (Building),Male,60+,2
Andhra Pradesh,2003,Means_adopted,By Fire/Self Immolation,Male,60+,15
Andhra Pradesh,2003,Means_adopted,By Consuming Other Poison,Male,60+,58
