state,year,type_code,type,gender,age_group,total
A & N Islands,2011,Causes,Insanity/Mental Illness,Male,15-29,1
A & N Islands,2011,Causes,Other Causes (Please Specity),Male,15-29,4
A & N Islands,2011,Causes,Unemployment,Male,15-29,2
A & N Islands,2011,Causes,Causes Not known,Male,15-29,9
A & N Islands,2011,Causes,Love Affairs,Male,15-29,7
A & N Islands,2011,Causes,Family Problems,Male,15-29,1
A & N Islands,2011,Causes,Failure in Examination,Male,15-29,2
A & N Islands,2011,Causes,Other Prolonged Illness,Male,15-29,2
A & N Islands,2011,Causes,Love Affairs,Female,30-44,1
A & N Islands,2011,Causes,Causes Not known,Female,30-44,1
A & N Islands,2011,Causes,Other Prolonged Illness,Female,30-44,4
A & N Islands,2011,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,1
A & N Islands,2011,Causes,Insanity/Mental Illness,Female,30-44,1
A & N Islands,2011,Causes,Other Causes (Please Specity),Female,30-44,3
A & N Islands,2011,Causes,Unemployment,Male,30-44,1
A & N Islands,2011,Causes,Insanity/Mental Illness,Male,30-44,7
A & N Islands,2011,Causes,Other Prolonged Illness,Male,30-44,3
A & N Islands,2011,Causes,Causes Not known,Male,30-44,13
A & N Islands,2011,Causes,Family Problems,Male,30-44,2
A & N Islands,2011,Causes,Other Causes (Please Specity),Male,30-44,9
A & N Islands,2011,Causes,Family Problems,Female,45-59,1
A & N Islands,2011,Causes,Insanity/Mental Illness,Female,45-59,1
A & N Islands,2011,Causes,Other Prolonged Illness,Female,45-59,1
A & N Islands,2011,Causes,Causes Not known,Female,45-59,3
A & N Islands,2011,Causes,Causes Not known,Male,45-59,6
A & N Islands,2011,Causes,Other Causes (Please Specity),Male,45-59,3
A & N Islands,2011,Causes,Other Prolonged Illness,Male,45-59,5
A & N Islands,2011,Causes,Insanity/Mental Illness,Male,45-59,6
A & N Islands,2011,Causes,Family Problems,Female,60+,1
A & N Islands,2011,Causes,Causes Not known,Female,60+,1
A & N Islands,2011,Causes,Other Causes (Please Specity),Male,60+,3
A & N Islands,2011,Causes,Insanity/Mental Illness,Male,60+,1
A & N Islands,2011,Causes,Other Prolonged Illness,Male,60+,5
A & N Islands,2011,Causes,Causes Not known,Male,60+,1
A & N Islands,2012,Causes,Other Causes (Please Specity),Female,0-14,1
A & N Islands,2012,Causes,Causes Not known,Male,0-14,1
A & N Islands,2012,Causes,Other Causes (Please Specity),Male,0-14,1
A & N Islands,2012,Causes,Insanity/Mental Illness,Female,15-29,2
A & N Islands,2012,Causes,Love Affairs,Female,15-29,1
A & N Islands,2012,Causes,Causes Not known,Female,15-29,5
A & N Islands,2012,Causes,Other Prolonged Illness,Female,15-29,3
A & N Islands,2012,Causes,Other Causes (Please Specity),Female,15-29,9
A & N Islands,2012,Causes,Unemployment,Female,15-29,1
A & N Islands,2012,Causes,Insanity/Mental Illness,Male,15-29,6
A & N Islands,2012,Causes,Love Affairs,Male,15-29,4
A & N Islands,2012,Causes,Unemployment,Male,15-29,4
A & N Islands,2012,Causes,Other Causes (Please Specity),Male,15-29,5
A & N Islands,2012,Causes,Causes Not known,Male,15-29,2
A & N Islands,2012,Causes,Other Prolonged Illness,Male,15-29,1
A & N Islands,2012,Causes,Other Causes (Please Specity),Female,30-44,5
A & N Islands,2012,Causes,Causes Not known,Female,30-44,3
A & N Islands,2012,Causes,Insanity/Mental Illness,Female,30-44,3
A & N Islands,2012,Causes,Other Prolonged Illness,Female,30-44,1
A & N Islands,2012,Causes,Other Prolonged Illness,Male,30-44,6
A & N Islands,2012,Causes,Death of Dear Person,Male,30-44,1
A & N Islands,2012,Causes,Causes Not known,Male,30-44,6
A & N Islands,2012,Causes,Insanity/Mental Illness,Male,30-44,7
A & N Islands,2012,Causes,Other Causes (Please Specity),Male,30-44,6
A & N Islands,2012,Causes,Other Causes (Please Specity),Female,45-59,3
A & N Islands,2012,Causes,Other Causes (Please Specity),Male,45-59,6
A & N Islands,2012,Causes,Cancer,Male,45-59,3
A & N Islands,2012,Causes,Causes Not known,Male,45-59,3
A & N Islands,2012,Causes,Other Prolonged Illness,Male,45-59,3
A & N Islands,2012,Causes,Insanity/Mental Illness,Male,45-59,5
A & N Islands,2012,Causes,Other Causes (Please Specity),Female,60+,1
A & N Islands,2012,Causes,Other Prolonged Illness,Female,60+,3
A & N Islands,2012,Causes,Insanity/Mental Illness,Male,60+,1
A & N Islands,2012,Causes,Other Causes (Please Specity),Male,60+,2
A & N Islands,2012,Causes,Other Prolonged Illness,Male,60+,6
A & N Islands,2012,Causes,Causes Not known,Male,60+,1
Andhra Pradesh,2001,Causes,Poverty,Female,0-14,4
Andhra Pradesh,2001,Causes,Failure in Examination,Female,0-14,6
Andhra Pradesh,2001,Causes,Family Problems,Female,0-14,20
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Female,0-14,4
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Female,0-14,2
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Female,0-14,7
Andhra Pradesh,2001,Causes,Causes Not known,Female,0-14,17
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Female,0-14,5
Andhra Pradesh,2001,Causes,Unemployment,Female,0-14,3
Andhra Pradesh,2001,Causes,Love Affairs,Female,0-14,3
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Female,0-14,61
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Female,0-14,1
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Female,0-14,48
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Female,0-14,2
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Female,0-14,2
Andhra Pradesh,2001,Causes,Family Problems,Male,0-14,12
Andhra Pradesh,2001,Causes,Causes Not known,Male,0-14,35
Andhra Pradesh,2001,Causes,Love Affairs,Male,0-14,3
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Male,0-14,47
Andhra Pradesh,2001,Causes,Failure in Examination,Male,0-14,13
Andhra Pradesh,2001,Causes,Poverty,Male,0-14,7
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Male,0-14,54
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Male,0-14,1
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Male,0-14,1
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Female,15-29,112
Andhra Pradesh,2001,Causes,Paralysis,Female,15-29,9
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,40
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Female,15-29,23
Andhra Pradesh,2001,Causes,Causes Not known,Female,15-29,155
Andhra Pradesh,2001,Causes,Love Affairs,Female,15-29,65
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Female,15-29,342
Andhra Pradesh,2001,Causes,Professional/Career Problem,Female,15-29,6
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Female,15-29,68
Andhra Pradesh,2001,Causes,Failure in Examination,Female,15-29,44
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Female,15-29,196
Andhra Pradesh,2001,Causes,Unemployment,Female,15-29,7
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Female,15-29,3
Andhra Pradesh,2001,Causes,Dowry Dispute,Female,15-29,159
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Female,15-29,10
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Female,15-29,21
Andhra Pradesh,2001,Causes,Cancer,Female,15-29,3
Andhra Pradesh,2001,Causes,Death of Dear Person,Female,15-29,36
Andhra Pradesh,2001,Causes,Illegitimate Pregnancy,Female,15-29,18
Andhra Pradesh,2001,Causes,Property Dispute,Female,15-29,8
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,30
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Female,15-29,31
Andhra Pradesh,2001,Causes,Family Problems,Female,15-29,437
Andhra Pradesh,2001,Causes,Poverty,Female,15-29,39
Andhra Pradesh,2001,Causes,Divorce,Female,15-29,9
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Male,15-29,110
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Male,15-29,9
Andhra Pradesh,2001,Causes,Causes Not known,Male,15-29,234
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,20
Andhra Pradesh,2001,Causes,Love Affairs,Male,15-29,84
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Male,15-29,11
Andhra Pradesh,2001,Causes,Property Dispute,Male,15-29,11
Andhra Pradesh,2001,Causes,Divorce,Male,15-29,1
Andhra Pradesh,2001,Causes,Failure in Examination,Male,15-29,84
Andhra Pradesh,2001,Causes,Family Problems,Male,15-29,492
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Male,15-29,2
Andhra Pradesh,2001,Causes,Paralysis,Male,15-29,6
Andhra Pradesh,2001,Causes,Dowry Dispute,Male,15-29,1
Andhra Pradesh,2001,Causes,Death of Dear Person,Male,15-29,5
Andhra Pradesh,2001,Causes,Professional/Career Problem,Male,15-29,7
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,40
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Male,15-29,39
Andhra Pradesh,2001,Causes,Poverty,Male,15-29,110
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Male,15-29,18
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Male,15-29,4
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Male,15-29,432
Andhra Pradesh,2001,Causes,Unemployment,Male,15-29,35
Andhra Pradesh,2001,Causes,Cancer,Male,15-29,13
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Male,15-29,10
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Male,15-29,280
Andhra Pradesh,2001,Causes,Paralysis,Female,30-44,10
Andhra Pradesh,2001,Causes,Cancer,Female,30-44,2
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Female,30-44,14
Andhra Pradesh,2001,Causes,Causes Not known,Female,30-44,93
Andhra Pradesh,2001,Causes,Love Affairs,Female,30-44,8
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Female,30-44,1
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Female,30-44,4
Andhra Pradesh,2001,Causes,Property Dispute,Female,30-44,22
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Female,30-44,142
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,8
Andhra Pradesh,2001,Causes,Professional/Career Problem,Female,30-44,1
Andhra Pradesh,2001,Causes,Death of Dear Person,Female,30-44,27
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,7
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,1
Andhra Pradesh,2001,Causes,Dowry Dispute,Female,30-44,41
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Female,30-44,16
Andhra Pradesh,2001,Causes,Divorce,Female,30-44,3
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Female,30-44,30
Andhra Pradesh,2001,Causes,Family Problems,Female,30-44,315
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Female,30-44,82
Andhra Pradesh,2001,Causes,Poverty,Female,30-44,41
Andhra Pradesh,2001,Causes,Unemployment,Female,30-44,1
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Female,30-44,1
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Female,30-44,328
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Male,30-44,293
Andhra Pradesh,2001,Causes,Professional/Career Problem,Male,30-44,22
Andhra Pradesh,2001,Causes,Love Affairs,Male,30-44,12
Andhra Pradesh,2001,Causes,Death of Dear Person,Male,30-44,4
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Male,30-44,8
Andhra Pradesh,2001,Causes,Causes Not known,Male,30-44,254
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Male,30-44,3
Andhra Pradesh,2001,Causes,Cancer,Male,30-44,17
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Male,30-44,22
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Male,30-44,18
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Male,30-44,1
Andhra Pradesh,2001,Causes,Paralysis,Male,30-44,5
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,48
Andhra Pradesh,2001,Causes,Divorce,Male,30-44,2
Andhra Pradesh,2001,Causes,Unemployment,Male,30-44,41
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,4
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Male,30-44,576
Andhra Pradesh,2001,Causes,Family Problems,Male,30-44,553
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Male,30-44,171
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Male,30-44,6
Andhra Pradesh,2001,Causes,Poverty,Male,30-44,123
Andhra Pradesh,2001,Causes,Property Dispute,Male,30-44,18
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Male,30-44,12
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Female,45-59,273
Andhra Pradesh,2001,Causes,Property Dispute,Female,45-59,13
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Female,45-59,6
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Female,45-59,84
Andhra Pradesh,2001,Causes,Poverty,Female,45-59,19
Andhra Pradesh,2001,Causes,Death of Dear Person,Female,45-59,2
Andhra Pradesh,2001,Causes,Unemployment,Female,45-59,2
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Female,45-59,1
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Female,45-59,11
Andhra Pradesh,2001,Causes,Family Problems,Female,45-59,133
Andhra Pradesh,2001,Causes,Cancer,Female,45-59,8
Andhra Pradesh,2001,Causes,Causes Not known,Female,45-59,61
Andhra Pradesh,2001,Causes,Dowry Dispute,Female,45-59,1
Andhra Pradesh,2001,Causes,Professional/Career Problem,Female,45-59,5
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Female,45-59,52
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,5
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Female,45-59,10
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Female,45-59,2
Andhra Pradesh,2001,Causes,Paralysis,Female,45-59,9
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Male,45-59,17
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,1
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Male,45-59,568
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Male,45-59,285
Andhra Pradesh,2001,Causes,Family Problems,Male,45-59,285
Andhra Pradesh,2001,Causes,Cancer,Male,45-59,17
Andhra Pradesh,2001,Causes,Death of Dear Person,Male,45-59,4
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Male,45-59,3
Andhra Pradesh,2001,Causes,Unemployment,Male,45-59,6
Andhra Pradesh,2001,Causes,Paralysis,Male,45-59,21
Andhra Pradesh,2001,Causes,Professional/Career Problem,Male,45-59,18
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Male,45-59,53
Andhra Pradesh,2001,Causes,Poverty,Male,45-59,73
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Male,45-59,10
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Male,45-59,30
Andhra Pradesh,2001,Causes,Property Dispute,Male,45-59,19
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Male,45-59,7
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,42
Andhra Pradesh,2001,Causes,Causes Not known,Male,45-59,107
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Female,60+,1
Andhra Pradesh,2001,Causes,Professional/Career Problem,Female,60+,1
Andhra Pradesh,2001,Causes,Death of Dear Person,Female,60+,2
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Female,60+,17
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Female,60+,1
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Female,60+,5
Andhra Pradesh,2001,Causes,Poverty,Female,60+,3
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Female,60+,25
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Female,60+,83
Andhra Pradesh,2001,Causes,Paralysis,Female,60+,7
Andhra Pradesh,2001,Causes,Cancer,Female,60+,1
Andhra Pradesh,2001,Causes,Family Problems,Female,60+,28
Andhra Pradesh,2001,Causes,Causes Not known,Female,60+,15
Andhra Pradesh,2001,Causes,Property Dispute,Female,60+,3
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Male,60+,48
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Male,60+,131
Andhra Pradesh,2001,Causes,Professional/Career Problem,Male,60+,5
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Male,60+,9
Andhra Pradesh,2001,Causes,Poverty,Male,60+,27
Andhra Pradesh,2001,Causes,Paralysis,Male,60+,12
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Male,60+,4
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Male,60+,1
Andhra Pradesh,2001,Causes,Causes Not known,Male,60+,47
Andhra Pradesh,2001,Causes,Property Dispute,Male,60+,1
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Male,60+,7
Andhra Pradesh,2001,Causes,Family Problems,Male,60+,42
Andhra Pradesh,2001,Causes,Cancer,Male,60+,1
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Male,60+,33
Andhra Pradesh,2001,Causes,Death of Dear Person,Male,60+,1
Andhra Pradesh,2002,Causes,Causes Not known,Female,0-14,14
Andhra Pradesh,2002,Causes,Other Prolonged Illness,Female,0-14,23
Andhra Pradesh,2002,Causes,Physical Abuse (Rape/Incest Etc.),Female,0-14,1
Andhra Pradesh,2002,Causes,Failure in Examination,Female,0-14,7
Andhra Pradesh,2002,Causes,Fall in Social Reputation,Female,0-14,1
Andhra Pradesh,2002,Causes,Family Problems,Female,0-14,33
Andhra Pradesh,2002,Causes,Other Causes (Please Specity),Female,0-14,41
Andhra Pradesh,2002,Causes,Insanity/Mental Illness,Female,0-14,8
Andhra Pradesh,2002,Causes,Love Affairs,Female,0-14,4
Andhra Pradesh,2002,Causes,Poverty,Female,0-14,4
Andhra Pradesh,2002,Causes,Death of Dear Person,Female,0-14,1
Andhra Pradesh,2002,Causes,Illness (Aids/STD),Female,0-14,2
Andhra Pradesh,2002,Causes,Fall in Social Reputation,Male,0-14,1
Andhra Pradesh,2002,Causes,Property Dispute,Male,0-14,3
Andhra Pradesh,2002,Causes,Poverty,Male,0-14,3
Andhra Pradesh,2002,Causes,Insanity/Mental Illness,Male,0-14,5
Andhra Pradesh,2002,Causes,Other Causes (Please Specity),Male,0-14,20
Andhra Pradesh,2002,Causes,Other Prolonged Illness,Male,0-14,17
Andhra Pradesh,2002,Causes,Failure in Examination,Male,0-14,17
Andhra Pradesh,2002,Causes,Cancer,Male,0-14,1
Andhra Pradesh,2002,Causes,Causes Not known,Male,0-14,13
Andhra Pradesh,2002,Causes,Family Problems,Male,0-14,17
Andhra Pradesh,2002,Causes,Illness (Aids/STD),Male,0-14,3
Andhra Pradesh,2002,Causes,Death of Dear Person,Male,0-14,1
Andhra Pradesh,2002,Causes,Other Causes (Please Specity),Female,15-29,332
Andhra Pradesh,2002,Causes,Property Dispute,Female,15-29,6
Andhra Pradesh,2002,Causes,Causes Not known,Female,15-29,117
Andhra Pradesh,2002,Causes,Divorce,Female,15-29,3
Andhra Pradesh,2002,Causes,Death of Dear Person,Female,15-29,9
Andhra Pradesh,2002,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,24
Andhra Pradesh,2002,Causes,Bankruptcy or Sudden change in Economic Status,Female,15-29,4
Andhra Pradesh,2002,Causes,Illegitimate Pregnancy,Female,15-29,13
Andhra Pradesh,2002,Causes,Love Affairs,Female,15-29,75
Andhra Pradesh,2002,Causes,Other Prolonged Illness,Female,15-29,397
Andhra Pradesh,2002,Causes,Drug Abuse/Addiction,Female,15-29,1
Andhra Pradesh,2002,Causes,Insanity/Mental Illness,Female,15-29,74
Andhra Pradesh,2002,Causes,Cancer,Female,15-29,6
Andhra Pradesh,2002,Causes,Unemployment,Female,15-29,3
Andhra Pradesh,2002,Causes,Not having Children (Barrenness/Impotency,Female,15-29,12
Andhra Pradesh,2002,Causes,Professional/Career Problem,Female,15-29,1
